customer_id,credit_score,debt_to_income_ratio,late_payments,loan_default,risk_category
C08363,746,0.62,0,0,Medium Risk
C08364,810,0.67,0,0,Low Risk
C08365,776,0.6,5,0,Low Risk
C08366,714,0.12,2,0,Medium Risk
C08367,834,0.28,0,0,Low Risk
C08368,750,0.24,3,0,Low Risk
C08369,637,0.6,2,0,Medium Risk
C08370,707,0.11,1,1,Medium Risk
C08371,660,0.65,1,0,Medium Risk
C08372,620,0.45,3,1,Medium Risk
C08373,628,0.55,1,0,Medium Risk
C08374,746,0.37,4,0,Medium Risk
C08375,565,0.52,1,1,High Risk
C08376,714,0.3,4,0,Medium Risk
C08377,643,0.5,3,0,Medium Risk
C08378,599,0.36,5,0,High Risk
C08379,681,0.66,2,0,Medium Risk
C08380,703,0.66,1,0,Medium Risk
C08381,850,0.44,3,0,Low Risk
C08382,597,0.56,2,0,High Risk
C08383,717,0.55,5,0,Medium Risk
C08384,731,0.52,1,0,Medium Risk
C08385,681,0.68,2,0,Medium Risk
C08386,819,0.63,1,0,Low Risk
C08387,712,0.55,2,1,Medium Risk
C08388,769,0.15,1,0,Low Risk
C08389,633,0.31,2,0,Medium Risk
C08390,578,0.31,0,1,High Risk
C08391,672,0.41,2,1,Medium Risk
C08392,671,0.61,2,0,Medium Risk
C08393,658,0.5,0,0,Medium Risk
C08394,715,0.56,0,0,Medium Risk
C08395,648,0.13,1,0,Medium Risk
C08396,650,0.13,1,0,Medium Risk
C08397,820,0.66,0,0,Low Risk
C08398,602,0.23,2,0,Medium Risk
C08399,810,0.58,0,0,Low Risk
C08400,766,0.43,0,0,Low Risk
C08401,792,0.31,2,0,Low Risk
C08402,792,0.56,3,0,Low Risk
C08403,679,0.68,0,0,Medium Risk
C08404,628,0.26,4,0,Medium Risk
C08405,662,0.31,2,0,Medium Risk
C08406,689,0.28,4,1,Medium Risk
C08407,584,0.49,3,0,High Risk
C08408,726,0.53,5,0,Medium Risk
C08409,652,0.39,0,0,Medium Risk
C08410,706,0.23,2,0,Medium Risk
C08411,672,0.29,4,0,Medium Risk
C08412,773,0.55,5,0,Low Risk
C08413,738,0.63,3,0,Medium Risk
C08414,634,0.4,5,0,Medium Risk
C08415,697,0.25,1,1,Medium Risk
C08416,494,0.5,2,0,High Risk
C08417,649,0.48,4,0,Medium Risk
C08418,714,0.65,2,0,Medium Risk
C08419,603,0.27,3,1,Medium Risk
C08420,758,0.59,2,0,Low Risk
C08421,573,0.5,1,0,High Risk
C08422,717,0.6,1,0,Medium Risk
C08423,676,0.16,0,0,Medium Risk
C08424,788,0.6,2,0,Low Risk
C08425,639,0.39,1,0,Medium Risk
C08426,673,0.56,1,0,Medium Risk
C08427,809,0.25,3,0,Low Risk
C08428,810,0.31,1,0,Low Risk
C08429,518,0.35,1,0,High Risk
C08430,557,0.43,2,0,High Risk
C08431,816,0.41,2,0,Low Risk
C08432,794,0.24,1,0,Low Risk
C08433,763,0.64,5,0,Low Risk
C08434,680,0.67,2,0,Medium Risk
C08435,687,0.24,3,0,Medium Risk
C08436,558,0.33,1,0,High Risk
C08437,650,0.58,1,1,Medium Risk
C08438,770,0.57,2,0,Low Risk
C08439,679,0.68,2,1,Medium Risk
C08440,773,0.67,3,0,Low Risk
C08441,784,0.63,0,0,Low Risk
C08442,776,0.45,1,0,Low Risk
C08443,730,0.3,1,0,Medium Risk
C08444,665,0.41,3,0,Medium Risk
C08445,711,0.56,0,0,Medium Risk
C08446,600,0.16,0,0,Medium Risk
C08447,543,0.52,2,0,High Risk
C08448,708,0.64,0,0,Medium Risk
C08449,636,0.23,1,0,Medium Risk
C08450,628,0.59,4,0,Medium Risk
C08451,675,0.63,1,0,Medium Risk
C08452,769,0.14,1,0,Low Risk
C08453,795,0.67,0,0,Low Risk
C08454,606,0.4,2,0,Medium Risk
C08455,850,0.37,5,0,Low Risk
C08456,726,0.46,1,0,Medium Risk
C08457,739,0.23,3,0,Medium Risk
C08458,601,0.5,5,0,Medium Risk
C08459,685,0.59,6,0,Medium Risk
C08460,681,0.29,1,0,Medium Risk
C08461,531,0.25,2,0,High Risk
C08462,686,0.65,1,0,Medium Risk
C08463,761,0.38,1,0,Low Risk
C08464,642,0.48,1,0,Medium Risk
C08465,622,0.61,1,0,Medium Risk
C08466,785,0.53,1,0,Low Risk
C08467,707,0.29,1,0,Medium Risk
C08468,684,0.11,1,0,Medium Risk
C08469,705,0.38,2,0,Medium Risk
C08470,741,0.25,1,0,Medium Risk
C08471,768,0.35,2,0,Low Risk
C08472,780,0.38,0,0,Low Risk
C08473,728,0.62,3,0,Medium Risk
C08474,806,0.56,4,0,Low Risk
C08475,526,0.22,2,0,High Risk
C08476,788,0.29,3,0,Low Risk
C08477,671,0.45,1,0,Medium Risk
C08478,586,0.44,0,0,High Risk
C08479,785,0.43,1,0,Low Risk
C08480,694,0.67,3,0,Medium Risk
C08481,774,0.52,2,0,Low Risk
C08482,668,0.16,1,1,Medium Risk
C08483,723,0.66,4,0,Medium Risk
C08484,676,0.38,5,0,Medium Risk
C08485,692,0.45,1,0,Medium Risk
C08486,639,0.59,3,0,Medium Risk
C08487,583,0.23,3,0,High Risk
C08488,598,0.41,2,0,High Risk
C08489,711,0.62,2,0,Medium Risk
C08490,641,0.54,1,0,Medium Risk
C08491,739,0.31,0,0,Medium Risk
C08492,678,0.45,2,0,Medium Risk
C08493,647,0.1,2,0,Medium Risk
C08494,847,0.13,6,0,Low Risk
C08495,635,0.17,0,0,Medium Risk
C08496,706,0.52,2,1,Medium Risk
C08497,846,0.47,1,0,Low Risk
C08498,774,0.65,0,0,Low Risk
C08499,718,0.53,1,0,Medium Risk
C08500,628,0.35,1,0,Medium Risk
C08501,506,0.62,3,0,High Risk
C08502,456,0.13,3,0,High Risk
C08503,655,0.11,2,0,Medium Risk
C08504,845,0.25,2,0,Low Risk
C08505,620,0.18,5,0,Medium Risk
C08506,598,0.26,3,0,High Risk
C08507,668,0.28,4,0,Medium Risk
C08508,701,0.37,0,0,Medium Risk
C08509,715,0.47,3,0,Medium Risk
C08510,794,0.31,2,0,Low Risk
C08511,611,0.68,4,0,Medium Risk
C08512,804,0.43,2,0,Low Risk
C08513,748,0.63,2,0,Medium Risk
C08514,636,0.58,5,0,Medium Risk
C08515,607,0.13,1,0,Medium Risk
C08516,570,0.38,3,0,High Risk
C08517,794,0.58,3,0,Low Risk
C08518,662,0.64,4,0,Medium Risk
C08519,661,0.48,4,0,Medium Risk
C08520,711,0.66,2,0,Medium Risk
C08521,590,0.5,3,0,High Risk
C08522,826,0.23,2,0,Low Risk
C08523,719,0.44,2,0,Medium Risk
C08524,717,0.55,2,0,Medium Risk
C08525,681,0.5,1,0,Medium Risk
C08526,566,0.15,2,0,High Risk
C08527,785,0.24,3,0,Low Risk
C08528,850,0.51,3,0,Low Risk
C08529,613,0.42,3,0,Medium Risk
C08530,606,0.12,0,0,Medium Risk
C08531,613,0.54,0,0,Medium Risk
C08532,624,0.15,4,1,Medium Risk
C08533,821,0.21,5,0,Low Risk
C08534,598,0.64,1,0,High Risk
C08535,850,0.29,5,0,Low Risk
C08536,850,0.12,2,0,Low Risk
C08537,762,0.11,5,0,Low Risk
C08538,743,0.66,1,0,Medium Risk
C08539,769,0.32,3,0,Low Risk
C08540,641,0.47,4,1,Medium Risk
C08541,587,0.35,3,0,High Risk
C08542,701,0.23,1,0,Medium Risk
C08543,569,0.63,3,0,High Risk
C08544,624,0.67,5,0,Medium Risk
C08545,760,0.69,2,0,Low Risk
C08546,728,0.12,1,1,Medium Risk
C08547,817,0.13,2,0,Low Risk
C08548,664,0.61,1,0,Medium Risk
C08549,850,0.21,2,0,Low Risk
C08550,631,0.44,0,0,Medium Risk
C08551,772,0.45,2,0,Low Risk
C08552,705,0.5,5,0,Medium Risk
C08553,790,0.12,1,0,Low Risk
C08554,625,0.29,1,0,Medium Risk
C08555,770,0.41,1,0,Low Risk
C08556,733,0.2,1,0,Medium Risk
C08557,614,0.67,1,0,Medium Risk
C08558,850,0.6,1,0,Low Risk
C08559,680,0.18,1,0,Medium Risk
C08560,768,0.5,4,0,Low Risk
C08561,747,0.35,2,0,Medium Risk
C08562,581,0.29,4,1,High Risk
C08563,780,0.27,3,0,Low Risk
C08564,584,0.5,1,0,High Risk
C08565,654,0.64,2,0,Medium Risk
C08566,722,0.6,0,0,Medium Risk
C08567,696,0.31,0,0,Medium Risk
C08568,748,0.52,1,0,Medium Risk
C08569,482,0.42,3,1,High Risk
C08570,563,0.36,2,0,High Risk
C08571,753,0.28,6,0,Low Risk
C08572,677,0.15,3,0,Medium Risk
C08573,724,0.22,2,0,Medium Risk
C08574,731,0.44,2,0,Medium Risk
C08575,604,0.54,2,0,Medium Risk
C08576,576,0.12,1,1,High Risk
C08577,763,0.33,2,0,Low Risk
C08578,630,0.2,2,0,Medium Risk
C08579,714,0.46,5,0,Medium Risk
C08580,684,0.62,1,0,Medium Risk
C08581,593,0.66,1,0,High Risk
C08582,650,0.63,1,0,Medium Risk
C08583,787,0.62,4,0,Low Risk
C08584,712,0.46,3,0,Medium Risk
C08585,666,0.25,4,0,Medium Risk
C08586,732,0.55,1,0,Medium Risk
C08587,820,0.53,1,0,Low Risk
C08588,694,0.2,3,0,Medium Risk
C08589,850,0.22,1,0,Low Risk
C08590,726,0.17,2,0,Medium Risk
C08591,670,0.4,2,0,Medium Risk
C08592,730,0.29,0,0,Medium Risk
C08593,850,0.64,2,0,Low Risk
C08594,820,0.12,1,0,Low Risk
C08595,569,0.29,2,0,High Risk
C08596,561,0.63,1,0,High Risk
C08597,671,0.7,2,0,Medium Risk
C08598,850,0.53,2,0,Low Risk
C08599,711,0.64,0,0,Medium Risk
C08600,631,0.11,3,0,Medium Risk
C08601,850,0.56,3,0,Low Risk
C08602,786,0.38,5,1,Low Risk
C08603,667,0.51,2,0,Medium Risk
C08604,641,0.36,1,0,Medium Risk
C08605,784,0.44,1,0,Low Risk
C08606,608,0.26,2,0,Medium Risk
C08607,648,0.44,0,1,Medium Risk
C08608,706,0.27,3,0,Medium Risk
C08609,649,0.27,2,0,Medium Risk
C08610,612,0.3,4,0,Medium Risk
C08611,726,0.22,1,0,Medium Risk
C08612,707,0.23,2,0,Medium Risk
C08613,714,0.66,2,0,Medium Risk
C08614,512,0.37,1,1,High Risk
C08615,792,0.47,1,0,Low Risk
C08616,520,0.44,1,0,High Risk
C08617,719,0.26,3,0,Medium Risk
C08618,850,0.1,2,0,Low Risk
C08619,773,0.16,5,0,Low Risk
C08620,665,0.6,0,0,Medium Risk
C08621,645,0.17,3,0,Medium Risk
C08622,681,0.22,1,1,Medium Risk
C08623,795,0.65,4,0,Low Risk
C08624,746,0.58,2,1,Medium Risk
C08625,694,0.13,3,0,Medium Risk
C08626,784,0.49,2,0,Low Risk
C08627,574,0.41,2,0,High Risk
C08628,638,0.32,0,0,Medium Risk
C08629,645,0.4,5,0,Medium Risk
C08630,791,0.19,5,0,Low Risk
C08631,714,0.67,2,0,Medium Risk
C08632,850,0.2,3,0,Low Risk
C08633,765,0.21,3,0,Low Risk
C08634,628,0.32,1,0,Medium Risk
C08635,777,0.23,0,0,Low Risk
C08636,628,0.29,3,0,Medium Risk
C08637,652,0.12,2,0,Medium Risk
C08638,682,0.47,6,0,Medium Risk
C08639,719,0.24,2,0,Medium Risk
C08640,709,0.68,4,0,Medium Risk
C08641,709,0.17,1,0,Medium Risk
C08642,602,0.15,1,0,Medium Risk
C08643,689,0.2,5,0,Medium Risk
C08644,718,0.43,1,0,Medium Risk
C08645,767,0.55,0,0,Low Risk
C08646,648,0.44,4,0,Medium Risk
C08647,442,0.62,1,0,High Risk
C08648,790,0.46,2,1,Low Risk
C08649,741,0.18,2,0,Medium Risk
C08650,570,0.21,3,1,High Risk
C08651,557,0.31,3,0,High Risk
C08652,749,0.65,2,0,Medium Risk
C08653,662,0.38,1,1,Medium Risk
C08654,562,0.62,3,0,High Risk
C08655,594,0.14,3,0,High Risk
C08656,677,0.51,3,0,Medium Risk
C08657,621,0.38,2,0,Medium Risk
C08658,645,0.2,2,1,Medium Risk
C08659,696,0.15,2,0,Medium Risk
C08660,784,0.29,3,0,Low Risk
C08661,741,0.59,2,0,Medium Risk
C08662,710,0.48,5,0,Medium Risk
C08663,817,0.38,4,0,Low Risk
C08664,605,0.61,2,0,Medium Risk
C08665,684,0.21,3,1,Medium Risk
C08666,635,0.27,5,0,Medium Risk
C08667,678,0.43,0,0,Medium Risk
C08668,685,0.45,1,0,Medium Risk
C08669,632,0.29,0,0,Medium Risk
C08670,656,0.4,5,0,Medium Risk
C08671,750,0.17,2,0,Low Risk
C08672,680,0.11,0,0,Medium Risk
C08673,428,0.64,2,0,High Risk
C08674,752,0.36,1,0,Low Risk
C08675,739,0.24,1,0,Medium Risk
C08676,575,0.3,3,1,High Risk
C08677,826,0.41,4,0,Low Risk
C08678,667,0.67,0,1,Medium Risk
C08679,781,0.53,2,0,Low Risk
C08680,693,0.67,1,0,Medium Risk
C08681,646,0.17,0,0,Medium Risk
C08682,724,0.21,0,0,Medium Risk
C08683,642,0.32,0,0,Medium Risk
C08684,676,0.25,3,0,Medium Risk
C08685,548,0.67,2,0,High Risk
C08686,662,0.2,3,1,Medium Risk
C08687,578,0.2,2,0,High Risk
C08688,689,0.39,0,0,Medium Risk
C08689,735,0.52,1,0,Medium Risk
C08690,694,0.33,2,0,Medium Risk
C08691,773,0.13,1,0,Low Risk
C08692,850,0.56,1,0,Low Risk
C08693,680,0.67,1,0,Medium Risk
C08694,696,0.59,2,0,Medium Risk
C08695,631,0.6,3,0,Medium Risk
C08696,519,0.61,3,0,High Risk
C08697,702,0.56,1,0,Medium Risk
C08698,751,0.58,0,0,Low Risk
C08699,691,0.15,1,1,Medium Risk
C08700,616,0.13,3,1,Medium Risk
C08701,602,0.15,2,0,Medium Risk
C08702,576,0.45,0,0,High Risk
C08703,680,0.24,3,0,Medium Risk
C08704,599,0.12,4,0,High Risk
C08705,794,0.15,0,1,Low Risk
C08706,758,0.14,4,0,Low Risk
C08707,784,0.48,4,0,Low Risk
C08708,804,0.19,1,0,Low Risk
C08709,655,0.61,2,0,Medium Risk
C08710,765,0.7,5,0,Low Risk
C08711,666,0.36,3,0,Medium Risk
C08712,667,0.42,0,1,Medium Risk
C08713,671,0.26,2,0,Medium Risk
C08714,616,0.49,2,0,Medium Risk
C08715,677,0.65,2,0,Medium Risk
C08716,678,0.21,1,0,Medium Risk
C08717,750,0.67,2,0,Low Risk
C08718,670,0.23,2,0,Medium Risk
C08719,641,0.26,0,0,Medium Risk
C08720,752,0.65,1,0,Low Risk
C08721,608,0.46,2,0,Medium Risk
C08722,678,0.12,0,0,Medium Risk
C08723,749,0.58,2,0,Medium Risk
C08724,764,0.49,3,0,Low Risk
C08725,808,0.55,4,0,Low Risk
C08726,725,0.2,1,0,Medium Risk
C08727,700,0.62,2,0,Medium Risk
C08728,833,0.57,0,0,Low Risk
C08729,615,0.67,3,0,Medium Risk
C08730,760,0.35,1,0,Low Risk
C08731,701,0.41,2,1,Medium Risk
C08732,496,0.52,3,0,High Risk
C08733,833,0.16,3,0,Low Risk
C08734,617,0.23,5,0,Medium Risk
C08735,850,0.27,2,0,Low Risk
C08736,703,0.67,2,1,Medium Risk
C08737,604,0.1,3,0,Medium Risk
C08738,762,0.7,1,0,Low Risk
C08739,655,0.34,0,0,Medium Risk
C08740,695,0.49,2,1,Medium Risk
C08741,740,0.35,4,0,Medium Risk
C08742,699,0.57,1,0,Medium Risk
C08743,691,0.67,1,0,Medium Risk
C08744,645,0.37,1,0,Medium Risk
C08745,496,0.21,2,0,High Risk
C08746,724,0.23,0,1,Medium Risk
C08747,740,0.26,2,0,Medium Risk
C08748,850,0.23,1,0,Low Risk
C08749,765,0.11,2,0,Low Risk
C08750,598,0.62,2,1,High Risk
C08751,505,0.51,0,1,High Risk
C08752,480,0.41,1,0,High Risk
C08753,694,0.19,2,0,Medium Risk
C08754,746,0.12,2,0,Medium Risk
C08755,728,0.33,4,0,Medium Risk
C08756,719,0.1,3,0,Medium Risk
C08757,814,0.13,0,0,Low Risk
C08758,725,0.14,1,0,Medium Risk
C08759,605,0.59,3,0,Medium Risk
C08760,639,0.54,3,0,Medium Risk
C08761,731,0.29,2,0,Medium Risk
C08762,709,0.28,0,0,Medium Risk
C08763,686,0.31,0,0,Medium Risk
C08764,648,0.44,4,0,Medium Risk
C08765,608,0.62,4,0,Medium Risk
C08766,841,0.39,2,0,Low Risk
C08767,607,0.19,1,0,Medium Risk
C08768,637,0.2,2,0,Medium Risk
C08769,694,0.13,2,0,Medium Risk
C08770,723,0.54,1,0,Medium Risk
C08771,711,0.34,3,0,Medium Risk
C08772,545,0.65,4,1,High Risk
C08773,723,0.29,1,0,Medium Risk
C08774,791,0.58,3,0,Low Risk
C08775,714,0.4,3,0,Medium Risk
C08776,850,0.61,2,0,Low Risk
C08777,818,0.44,4,0,Low Risk
C08778,660,0.22,2,0,Medium Risk
C08779,643,0.58,0,1,Medium Risk
C08780,599,0.1,2,0,High Risk
C08781,694,0.4,2,0,Medium Risk
C08782,722,0.22,4,0,Medium Risk
C08783,797,0.3,4,0,Low Risk
C08784,689,0.35,2,0,Medium Risk
C08785,622,0.44,1,0,Medium Risk
C08786,792,0.31,1,0,Low Risk
C08787,585,0.49,1,0,High Risk
C08788,731,0.21,2,0,Medium Risk
C08789,710,0.57,2,0,Medium Risk
C08790,701,0.46,2,0,Medium Risk
C08791,666,0.31,6,0,Medium Risk
C08792,799,0.42,2,0,Low Risk
C08793,721,0.34,2,0,Medium Risk
C08794,730,0.62,1,0,Medium Risk
C08795,753,0.43,2,0,Low Risk
C08796,564,0.57,2,0,High Risk
C08797,596,0.58,0,1,High Risk
C08798,621,0.54,0,0,Medium Risk
C08799,697,0.55,1,0,Medium Risk
C08800,615,0.23,3,0,Medium Risk
C08801,620,0.62,0,0,Medium Risk
C08802,671,0.52,2,0,Medium Risk
C08803,778,0.13,0,0,Low Risk
C08804,776,0.49,2,0,Low Risk
C08805,748,0.39,2,0,Medium Risk
C08806,743,0.19,1,0,Medium Risk
C08807,690,0.38,3,0,Medium Risk
C08808,715,0.65,2,0,Medium Risk
C08809,692,0.63,3,0,Medium Risk
C08810,701,0.15,5,0,Medium Risk
C08811,712,0.36,3,0,Medium Risk
C08812,664,0.41,0,0,Medium Risk
C08813,513,0.51,1,1,High Risk
C08814,754,0.56,2,0,Low Risk
C08815,700,0.6,1,0,Medium Risk
C08816,546,0.46,0,1,High Risk
C08817,755,0.63,2,0,Low Risk
C08818,723,0.43,0,0,Medium Risk
C08819,553,0.11,1,0,High Risk
C08820,848,0.38,2,0,Low Risk
C08821,685,0.2,0,0,Medium Risk
C08822,850,0.44,3,0,Low Risk
C08823,794,0.51,1,0,Low Risk
C08824,835,0.51,2,0,Low Risk
C08825,694,0.39,1,0,Medium Risk
C08826,709,0.53,3,1,Medium Risk
C08827,749,0.17,2,0,Medium Risk
C08828,719,0.67,6,0,Medium Risk
C08829,751,0.61,1,0,Low Risk
C08830,683,0.61,1,0,Medium Risk
C08831,535,0.12,3,0,High Risk
C08832,650,0.24,1,0,Medium Risk
C08833,731,0.16,2,0,Medium Risk
C08834,724,0.62,0,0,Medium Risk
C08835,850,0.55,5,1,Low Risk
C08836,658,0.16,2,0,Medium Risk
C08837,725,0.34,4,0,Medium Risk
C08838,753,0.41,1,0,Low Risk
C08839,733,0.53,0,0,Medium Risk
C08840,619,0.28,3,0,Medium Risk
C08841,729,0.27,1,0,Medium Risk
C08842,601,0.42,2,0,Medium Risk
C08843,650,0.42,2,0,Medium Risk
C08844,675,0.17,0,0,Medium Risk
C08845,674,0.53,2,0,Medium Risk
C08846,551,0.21,2,0,High Risk
C08847,686,0.61,4,0,Medium Risk
C08848,701,0.56,2,0,Medium Risk
C08849,711,0.69,4,0,Medium Risk
C08850,667,0.2,2,0,Medium Risk
C08851,850,0.67,4,0,Low Risk
C08852,706,0.54,1,0,Medium Risk
C08853,651,0.63,4,0,Medium Risk
C08854,718,0.12,0,0,Medium Risk
C08855,632,0.29,2,0,Medium Risk
C08856,776,0.12,1,0,Low Risk
C08857,736,0.21,3,0,Medium Risk
C08858,835,0.63,4,0,Low Risk
C08859,779,0.35,0,0,Low Risk
C08860,825,0.5,2,0,Low Risk
C08861,495,0.39,1,0,High Risk
C08862,598,0.38,5,0,High Risk
C08863,753,0.49,1,0,Low Risk
C08864,637,0.36,2,0,Medium Risk
C08865,828,0.11,2,0,Low Risk
C08866,668,0.58,3,0,Medium Risk
C08867,791,0.26,5,0,Low Risk
C08868,733,0.5,2,0,Medium Risk
C08869,682,0.49,1,0,Medium Risk
C08870,627,0.19,4,0,Medium Risk
C08871,719,0.2,1,1,Medium Risk
C08872,674,0.37,1,0,Medium Risk
C08873,618,0.31,1,0,Medium Risk
C08874,562,0.26,1,1,High Risk
C08875,698,0.29,1,0,Medium Risk
C08876,779,0.25,2,0,Low Risk
C08877,716,0.17,2,0,Medium Risk
C08878,755,0.15,4,0,Low Risk
C08879,678,0.63,1,0,Medium Risk
C08880,618,0.59,2,0,Medium Risk
C08881,758,0.4,5,0,Low Risk
C08882,668,0.29,3,0,Medium Risk
C08883,694,0.51,1,0,Medium Risk
C08884,756,0.17,4,1,Low Risk
C08885,757,0.16,4,1,Low Risk
C08886,699,0.18,1,0,Medium Risk
C08887,769,0.52,0,0,Low Risk
C08888,738,0.59,2,0,Medium Risk
C08889,740,0.42,2,0,Medium Risk
C08890,811,0.2,3,0,Low Risk
C08891,743,0.3,1,0,Medium Risk
C08892,850,0.59,1,0,Low Risk
C08893,568,0.41,2,0,High Risk
C08894,608,0.37,2,0,Medium Risk
C08895,646,0.5,2,0,Medium Risk
C08896,594,0.31,3,0,High Risk
C08897,850,0.1,2,0,Low Risk
C08898,833,0.66,2,0,Low Risk
C08899,757,0.53,3,0,Low Risk
C08900,722,0.67,2,0,Medium Risk
C08901,597,0.61,4,0,High Risk
C08902,732,0.32,3,0,Medium Risk
C08903,702,0.33,3,0,Medium Risk
C08904,767,0.19,3,0,Low Risk
C08905,650,0.58,1,0,Medium Risk
C08906,741,0.47,5,0,Medium Risk
C08907,781,0.25,1,0,Low Risk
C08908,772,0.68,3,0,Low Risk
C08909,704,0.56,1,0,Medium Risk
C08910,812,0.63,1,0,Low Risk
C08911,611,0.2,2,0,Medium Risk
C08912,715,0.46,2,0,Medium Risk
C08913,742,0.69,0,0,Medium Risk
C08914,689,0.31,3,0,Medium Risk
C08915,758,0.34,0,0,Low Risk
C08916,783,0.42,3,0,Low Risk
C08917,529,0.13,2,0,High Risk
C08918,829,0.24,5,0,Low Risk
C08919,643,0.29,1,0,Medium Risk
C08920,796,0.11,2,0,Low Risk
C08921,630,0.29,2,0,Medium Risk
C08922,734,0.43,1,0,Medium Risk
C08923,737,0.11,1,0,Medium Risk
C08924,676,0.42,2,1,Medium Risk
C08925,650,0.58,3,1,Medium Risk
C08926,850,0.19,1,0,Low Risk
C08927,645,0.68,1,1,Medium Risk
C08928,826,0.35,3,0,Low Risk
C08929,850,0.36,5,0,Low Risk
C08930,660,0.41,2,0,Medium Risk
C08931,548,0.34,2,0,High Risk
C08932,691,0.49,2,0,Medium Risk
C08933,649,0.21,3,0,Medium Risk
C08934,752,0.65,2,0,Low Risk
C08935,650,0.62,1,0,Medium Risk
C08936,673,0.49,3,0,Medium Risk
C08937,686,0.57,2,0,Medium Risk
C08938,583,0.53,2,0,High Risk
C08939,673,0.38,1,0,Medium Risk
C08940,684,0.19,3,0,Medium Risk
C08941,628,0.29,3,0,Medium Risk
C08942,722,0.63,2,0,Medium Risk
C08943,793,0.5,6,0,Low Risk
C08944,669,0.62,1,0,Medium Risk
C08945,689,0.63,1,0,Medium Risk
C08946,667,0.42,3,0,Medium Risk
C08947,850,0.36,1,0,Low Risk
C08948,634,0.36,1,0,Medium Risk
C08949,630,0.37,2,0,Medium Risk
C08950,642,0.67,3,0,Medium Risk
C08951,805,0.19,3,0,Low Risk
C08952,813,0.19,2,0,Low Risk
C08953,615,0.33,1,0,Medium Risk
C08954,763,0.58,0,0,Low Risk
C08955,655,0.61,2,0,Medium Risk
C08956,568,0.6,0,0,High Risk
C08957,567,0.45,5,0,High Risk
C08958,677,0.61,1,0,Medium Risk
C08959,767,0.22,3,0,Low Risk
C08960,693,0.46,0,0,Medium Risk
C08961,704,0.3,1,0,Medium Risk
C08962,531,0.26,1,0,High Risk
C08963,660,0.16,0,0,Medium Risk
C08964,669,0.32,3,0,Medium Risk
C08965,657,0.12,2,0,Medium Risk
C08966,602,0.31,1,0,Medium Risk
C08967,850,0.38,0,0,Low Risk
C08968,745,0.31,4,1,Medium Risk
C08969,769,0.56,0,0,Low Risk
C08970,702,0.27,1,0,Medium Risk
C08971,813,0.14,1,0,Low Risk
C08972,608,0.22,2,0,Medium Risk
C08973,770,0.59,2,0,Low Risk
C08974,586,0.48,0,1,High Risk
C08975,698,0.45,3,0,Medium Risk
C08976,694,0.42,1,0,Medium Risk
C08977,702,0.55,3,0,Medium Risk
C08978,694,0.22,2,0,Medium Risk
C08979,497,0.23,5,0,High Risk
C08980,657,0.18,3,0,Medium Risk
C08981,687,0.3,0,0,Medium Risk
C08982,648,0.26,1,0,Medium Risk
C08983,552,0.65,3,0,High Risk
C08984,661,0.11,3,0,Medium Risk
C08985,749,0.38,2,0,Medium Risk
C08986,828,0.54,2,0,Low Risk
C08987,680,0.64,2,0,Medium Risk
C08988,672,0.68,3,0,Medium Risk
C08989,623,0.14,3,0,Medium Risk
C08990,832,0.22,0,0,Low Risk
C08991,627,0.7,3,0,Medium Risk
C08992,662,0.29,4,0,Medium Risk
C08993,732,0.13,4,0,Medium Risk
C08994,777,0.66,0,0,Low Risk
C08995,645,0.34,2,0,Medium Risk
C08996,673,0.27,3,0,Medium Risk
C08997,670,0.19,4,0,Medium Risk
C08998,569,0.36,1,0,High Risk
C08999,730,0.32,0,0,Medium Risk
C09000,636,0.65,3,0,Medium Risk
C09001,651,0.23,2,0,Medium Risk
C09002,720,0.15,1,0,Medium Risk
C09003,698,0.27,1,0,Medium Risk
C09004,849,0.43,3,0,Low Risk
C09005,849,0.3,5,0,Low Risk
C09006,821,0.29,3,0,Low Risk
C09007,850,0.34,1,0,Low Risk
C09008,834,0.62,2,0,Low Risk
C09009,542,0.5,2,0,High Risk
C09010,739,0.42,2,1,Medium Risk
C09011,718,0.34,3,0,Medium Risk
C09012,714,0.14,2,0,Medium Risk
C09013,646,0.63,1,0,Medium Risk
C09014,532,0.18,1,0,High Risk
C09015,640,0.21,1,0,Medium Risk
C09016,629,0.37,1,0,Medium Risk
C09017,752,0.18,2,0,Low Risk
C09018,664,0.48,1,0,Medium Risk
C09019,801,0.4,5,0,Low Risk
C09020,850,0.4,2,0,Low Risk
C09021,616,0.68,3,0,Medium Risk
C09022,594,0.5,1,0,High Risk
C09023,734,0.54,1,0,Medium Risk
C09024,744,0.47,1,0,Medium Risk
C09025,699,0.26,1,0,Medium Risk
C09026,585,0.14,3,0,High Risk
C09027,720,0.44,1,0,Medium Risk
C09028,670,0.37,2,0,Medium Risk
C09029,752,0.17,1,0,Low Risk
C09030,669,0.62,1,0,Medium Risk
C09031,764,0.4,2,0,Low Risk
C09032,765,0.37,0,0,Low Risk
C09033,637,0.35,2,0,Medium Risk
C09034,756,0.54,4,0,Low Risk
C09035,737,0.13,5,0,Medium Risk
C09036,674,0.23,1,1,Medium Risk
C09037,797,0.64,2,0,Low Risk
C09038,575,0.12,0,0,High Risk
C09039,651,0.47,2,0,Medium Risk
C09040,794,0.24,1,0,Low Risk
C09041,706,0.42,2,0,Medium Risk
C09042,677,0.42,5,0,Medium Risk
C09043,665,0.49,1,0,Medium Risk
